,TransactionNo,BranchID,ReservationDate,FinancingType,ClientID,SourceofSale,StatusCode,UnitCode,LotPrice,Vat,GrossLotPrice,SalesDisc,NetLotPrice,Misc,TCP,"INSERT INTO ReservationHDR (
    TransactionNo, BranchID, ReservationDate, FinTypeCode, ClientID,
    SourceCode, StatusCode, UnitCode, LotPrice, Vat, GrossLotPrice,
    SalesDisc, NetLotPrice, Misc, TCP
) VALUES ("
,014-2024-RS-000352,14,4/30/2024 18:34,INH,967341,AGT,13,EFG-6-30-K,99687.5,11962.5,111650.00,3349.50,108300.50,33350.00,141650.50,
,014-2024-RS-000353,14,4/30/2024 18:44,INH,967341,AGT,13,EFG-6-30-L,99687.5,11962.5,111650.00,3349.50,108300.50,33350.00,141650.50,
,014-2024-RS-000354,14,4/30/2024 18:47,INH,967341,AGT,13,EFG-6-30-M,99687.5,11962.5,111650.00,3349.50,108300.50,33350.00,141650.50,
,021-2024-RS-000375,21,4/30/2024 20:13,INH,967318,OFCEMP,13,KLM-2-13-A,80357.14,9642.86,90000.00,0.00,90000.00,30000.00,120000.00,
,021-2024-RS-000376,21,4/30/2024 20:27,INH,967342,AGT,13,KLM-8-24-E,64285.71,7714.29,72000.00,0.00,72000.00,24000.00,96000.00,
,021-2024-RS-000377,21,4/30/2024 20:32,INH,967343,AGT,13,KLM-8-25-D,64285.71,7714.29,72000.00,0.00,72000.00,24000.00,96000.00,
,021-2024-RS-000378,21,4/30/2024 20:37,INH,967343,AGT,13,KLM-8-25-E,64285.71,7714.29,72000.00,0.00,72000.00,24000.00,96000.00,
,021-2024-RS-000346,21,4/30/2024 21:38,INH,956254,AGT,13,KLM-2-11-A,80357.14,9642.86,90000.00,9000.00,81000.00,30000.00,111000.00,
,021-2024-RS-000348,21,4/30/2024 21:48,DEF,967208,AGT,13,KLM-2-7-C,80357.14,9642.86,90000.00,9000.00,81000.00,30000.00,111000.00,
,021-2024-RS-000347,21,4/30/2024 21:55,INH,956254,AGT,13,KLM-2-11-B,80357.14,9642.86,90000.00,9000.00,81000.00,30000.00,111000.00,
,021-2024-RS-000350,21,4/30/2024 22:01,INH,956254,AGT,13,KLM-2-11-C,80357.14,9642.86,90000.00,9000.00,81000.00,30000.00,111000.00,
,021-2024-RS-000349,21,4/30/2024 22:02,DEF,967208,AGT,13,KLM-2-8-A,80357.14,9642.86,90000.00,9000.00,81000.00,30000.00,111000.00,
,021-2024-RS-000351,21,4/30/2024 22:10,INH,956254,AGT,13,KLM-2-10-A,80357.14,9642.86,90000.00,9000.00,81000.00,30000.00,111000.00,
,021-2024-RS-000352,21,4/30/2024 22:13,INH,956254,AGT,13,KLM-2-10-B,80357.14,9642.86,90000.00,9000.00,81000.00,30000.00,111000.00,
,021-2024-RS-000353,21,4/30/2024 22:17,INH,956254,AGT,13,KLM-2-10-C,80357.14,9642.86,90000.00,9000.00,81000.00,30000.00,111000.00,
,021-2024-RS-000354,21,4/30/2024 22:21,INH,956254,AGT,13,KLM-2-9-A,80357.14,9642.86,90000.00,9000.00,81000.00,30000.00,111000.00,
,021-2024-RS-000355,21,4/30/2024 22:21,DEF,967208,AGT,13,KLM-2-8-B,80357.14,9642.86,90000.00,9000.00,81000.00,30000.00,111000.00,
,021-2024-RS-000356,21,4/30/2024 22:24,INH,956254,AGT,13,KLM-2-9-B,80357.14,9642.86,90000.00,9000.00,81000.00,30000.00,111000.00,
,021-2024-RS-000357,21,4/30/2024 22:28,INH,956254,AGT,13,KLM-2-9-C,80357.14,9642.86,90000.00,9000.00,81000.00,30000.00,111000.00,
,021-2024-RS-000358,21,4/30/2024 22:28,DEF,967208,AGT,13,KLM-32-2-I,964285.71,115714.29,1080000.00,0.00,1080000.00,360000.00,1440000.00,
,021-2024-RS-000359,21,4/30/2024 22:31,INH,956254,AGT,13,KLM-2-8-C,80357.14,9642.86,90000.00,9000.00,81000.00,30000.00,111000.00,
,021-2024-RS-000360,21,4/30/2024 23:18,DEF,967208,AGT,13,KLM-2-7-B,80357.14,9642.86,90000.00,9000.00,81000.00,30000.00,111000.00,
,021-2024-RS-000362,21,4/30/2024 23:32,INH,967249,AGT,13,KLM-9-26-D,64285.71,7714.29,72000.00,0.00,72000.00,24000.00,96000.00,
,021-2024-RS-000361,21,4/30/2024 23:33,INH,967254,AGT,13,KLM-8-4-S,64285.71,7714.29,72000.00,0.00,72000.00,24000.00,96000.00,
,021-2024-RS-000363,21,4/30/2024 23:40,INH,967250,AGT,13,KLM-8-16-Q,64285.71,7714.29,72000.00,0.00,72000.00,24000.00,96000.00,
,021-2024-RS-000364,21,4/30/2024 23:47,INH,967249,AGT,13,KLM-9-26-E,64285.71,7714.29,72000.00,0.00,72000.00,24000.00,96000.00,
,021-2024-RS-000365,21,4/30/2024 23:49,INH,967249,AGT,13,KLM-9-15-T,64285.71,7714.29,72000.00,0.00,72000.00,24000.00,96000.00,
,012-2024-RS-000063,12,5/2/2024 15:33,INH,967377,AGT,13,ABC-5-12-E,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,018-2024-RS-000416,18,5/2/2024 15:35,DEF,967400,OFCEMP,13,HIJ-17-26-I,71651.79,8598.21,80250.00,16050.00,64200.00,26750.00,90950.00,
,012-2024-RS-000072,12,5/2/2024 16:45,INH,967387,AGT,13,ABC-5-17-I,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,012-2024-RS-000073,12,5/2/2024 17:00,INH,967380,AGT,13,ABC-5-17-J,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,012-2024-RS-000068,12,5/3/2024 14:47,INH,967218,AGT,13,ABC-5-13-M,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,012-2024-RS-000069,12,5/3/2024 15:55,INH,967209,OFCEMP,13,ABC-5-13-L,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,012-2024-RS-000070,12,5/3/2024 16:01,INH,967211,OFCEMP,13,ABC-5-13-N,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,018-2024-RS-000417,18,5/4/2024 16:44,DEF,966121,AGT,13,HIJ-17B-2-A,40848.21,4901.79,45750.00,0.00,45750.00,15250.00,61000.00,
,021-2024-RS-000387,21,5/5/2024 18:02,INH,954935,AGT,13,KLM-2-17-A,80357.14,9642.86,90000.00,0.00,90000.00,30000.00,120000.00,
,021-2024-RS-000388,21,5/5/2024 18:10,INH,967443,AGT,13,KLM-8-14-M,64285.71,7714.29,72000.00,0.00,72000.00,24000.00,96000.00,
,021-2024-RS-000389,21,5/5/2024 18:22,INH,967445,AGT,13,KLM-8-14-O,64285.71,7714.29,72000.00,0.00,72000.00,24000.00,96000.00,
,012-2024-RS-000075,12,5/6/2024 18:02,INH,967432,AGT,13,ABC-5-21-A,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,012-2024-RS-000076,12,5/6/2024 18:27,INH,967448,AGT,13,ABC-5-13-P,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,012-2024-RS-000077,12,5/7/2024 16:41,DEF,967456,AGT,13,ABC-5-18-F,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,014-2024-RS-000357,14,5/9/2024 11:57,INH,967471,OFCEMP,13,EFG-6-7-T,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000358,14,5/10/2024 10:07,INH,967477,AGT,13,EFG-6-23-T,113437.5,13612.5,127050.00,0.00,127050.00,37950.00,165000.00,
,021-2024-RS-000391,21,5/11/2024 11:20,INH,967484,AGT,13,KLM-13-15-G,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,021-2024-RS-000392,21,5/11/2024 11:32,INH,967484,AGT,13,KLM-13-15-F,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,021-2024-RS-000393,21,5/11/2024 11:37,INH,967487,AGT,13,KLM-9-19-M,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,021-2024-RS-000394,21,5/11/2024 11:48,INH,967487,AGT,13,KLM-9-19-N,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,021-2024-RS-000395,21,5/11/2024 11:53,INH,967488,AGT,13,KLM-8-31-C,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,021-2024-RS-000396,21,5/13/2024 9:21,INH,967488,AGT,13,KLM-8-29-E,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,021-2024-RS-000397,21,5/13/2024 15:47,INH,967505,AGT,13,KLM-2-13-B,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000398,21,5/13/2024 17:10,INH,967505,AGT,13,KLM-2-13-C,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000399,21,5/13/2024 17:17,INH,967505,AGT,13,KLM-2-14-A,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000400,21,5/13/2024 17:24,INH,967505,AGT,13,KLM-2-14-B,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000401,21,5/13/2024 17:31,INH,967505,AGT,13,KLM-2-14-C,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000402,21,5/13/2024 17:38,INH,967505,AGT,13,KLM-2-15-A,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000403,21,5/13/2024 17:47,INH,967505,AGT,13,KLM-2-15-B,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000404,21,5/13/2024 17:53,INH,967505,AGT,13,KLM-2-15-C,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000405,21,5/13/2024 17:58,INH,967505,AGT,13,KLM-2-16-A,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000406,21,5/13/2024 18:02,INH,967505,AGT,13,KLM-2-16-B,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,012-2024-RS-M011661,12,5/14/2024 0:00,DEF,967515,OFC,13,ABC-31-21-T,60267.86,7232.14,67500.00,0.00,67500.00,22500.00,90000.00,
,018-2024-RS-000418,18,5/15/2024 10:51,DEF,965917,OFCEMP,13,HIJ-18-21-I,71651.79,8598.21,80250.00,2407.50,77842.50,26750.00,104592.50,
,018-2024-RS-000419,18,5/15/2024 10:56,DEF,965917,OFCEMP,13,HIJ-18-21-J,71651.79,8598.21,80250.00,2407.50,77842.50,26750.00,104592.50,
,018-2024-RS-000420,18,5/15/2024 10:59,DEF,965917,OFCEMP,13,HIJ-18-20-F,71651.79,8598.21,80250.00,2407.50,77842.50,26750.00,104592.50,
,014-2024-RS-000359,14,5/15/2024 11:23,INH,967521,AGT,13,EFG-6-25-O,113437.5,13612.5,127050.00,0.00,127050.00,37950.00,165000.00,
,014-2024-RS-000361,14,5/15/2024 11:59,INH,967514,AGT,13,EFG-1-15-S,110000,13200,123200.00,0.00,123200.00,36800.00,160000.00,
,014-2024-RS-000360,14,5/15/2024 12:14,DEF,967526,AGT,13,EFG-6-27-T,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000362,14,5/15/2024 12:40,INH,967514,AGT,13,EFG-1-15-R,110000,13200,123200.00,0.00,123200.00,36800.00,160000.00,
,014-2024-RS-000363,14,5/15/2024 12:46,INH,967529,AGT,13,EFG-6-11-P,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,018-2024-RS-000426,18,5/15/2024 15:47,DEF,967533,OFCEMP,13,HIJ-27-20-T,84375,10125,94500.00,0.00,94500.00,31500.00,126000.00,
,018-2024-RS-000427,18,5/15/2024 16:15,DEF,967496,AGT,13,HIJ-27-16-D,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,014-2024-RS-000367,14,5/15/2024 16:51,DEF,91729,AGT,13,EFG-1-10-W,110000,13200,123200.00,3696.00,119504.00,36800.00,156304.00,
,012-2024-RS-000082,12,5/16/2024 14:39,INH,967543,AGT,13,ABC-32-18-Q,60267.86,7232.14,67500.00,0.00,67500.00,22500.00,90000.00,
,014-2024-RS-000370,14,5/17/2024 14:20,INH,967552,AGT,13,EFG-6-23-B,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000382,14,5/18/2024 17:18,INH,94419,AGT,13,EFG-1-25-W,110000,13200,123200.00,0.00,123200.00,36800.00,160000.00,
,012-2024-RS-000083,12,5/21/2024 13:48,INH,967584,AGT,13,ABC-5-22-M,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,012-2024-RS-000084,12,5/21/2024 16:46,INH,967589,OFCEMP,13,ABC-5-20-G,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,012-2024-RS-000085,12,5/21/2024 16:46,INH,967589,OFCEMP,13,ABC-5-20-H,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,012-2024-RS-000086,12,5/21/2024 17:45,INH,967592,AGT,13,ABC-24-27-H,60267.86,7232.14,67500.00,0.00,67500.00,22500.00,90000.00,
,014-2024-RS-000383,14,5/22/2024 9:35,INH,967588,AGT,13,EFG-6-30-O,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000384,14,5/22/2024 9:56,INH,967587,AGT,13,EFG-6-31-K,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,012-2024-RS-000087,12,5/22/2024 14:34,INH,78824,AGT,13,ABC-23-7-M,60267.86,7232.14,67500.00,0.00,67500.00,22500.00,90000.00,
,021-2024-RS-000417,21,5/25/2024 5:10,INH,965759,AGT,13,KLM-1-23-K,87053.57,10446.43,97500.00,2925.00,94575.00,32500.00,127075.00,
,021-2024-RS-000418,21,5/25/2024 5:17,INH,967693,AGT,13,KLM-5-5-F,70312.5,8437.5,78750.00,3937.50,74812.50,26250.00,101062.50,
,021-2024-RS-000419,21,5/25/2024 5:27,INH,967693,AGT,13,KLM-5-5-G,70312.5,8437.5,78750.00,3937.50,74812.50,26250.00,101062.50,
,021-2024-RS-000420,21,5/25/2024 5:33,INH,967693,AGT,13,KLM-5-5-H,70312.5,8437.5,78750.00,3937.50,74812.50,26250.00,101062.50,
,021-2024-RS-000421,21,5/25/2024 5:39,INH,967693,AGT,13,KLM-5-5-I,70312.5,8437.5,78750.00,3937.50,74812.50,26250.00,101062.50,
,021-2024-RS-000422,21,5/25/2024 5:45,INH,967693,AGT,13,KLM-5-5-J,70312.5,8437.5,78750.00,3937.50,74812.50,26250.00,101062.50,
,021-2024-RS-000423,21,5/25/2024 5:55,INH,967562,OFCEMP,13,KLM-8-2-F,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,021-2024-RS-000424,21,5/25/2024 6:03,INH,967562,OFCEMP,13,KLM-8-2-G,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,021-2024-RS-000425,21,5/25/2024 6:09,INH,967562,OFCEMP,13,KLM-8-2-H,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,021-2024-RS-000426,21,5/25/2024 6:15,INH,967695,AGT,13,KLM-5-4-G,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,021-2024-RS-000427,21,5/25/2024 6:24,INH,967695,AGT,13,KLM-5-4-H,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,021-2024-RS-000428,21,5/25/2024 6:32,INH,967694,AGT,13,KLM-5-4-I,70312.5,8437.5,78750.00,2362.50,76387.50,26250.00,102637.50,
,021-2024-RS-000429,21,5/25/2024 6:40,INH,967694,AGT,13,KLM-5-4-J,70312.5,8437.5,78750.00,2362.50,76387.50,26250.00,102637.50,
,021-2024-RS-000430,21,5/25/2024 6:45,INH,967694,AGT,13,KLM-5-4-F,70312.5,8437.5,78750.00,2362.50,76387.50,26250.00,102637.50,
,021-2024-RS-000431,21,5/25/2024 6:52,INH,967697,AGT,13,KLM-2-19-B,81696.43,9803.57,91500.00,2745.00,88755.00,30500.00,119255.00,
,021-2024-RS-000432,21,5/25/2024 7:00,INH,967697,AGT,13,KLM-2-19-A,81696.43,9803.57,91500.00,2745.00,88755.00,30500.00,119255.00,
,021-2024-RS-000433,21,5/25/2024 7:11,INH,967697,AGT,13,KLM-1-22-H,87053.57,10446.43,97500.00,2925.00,94575.00,32500.00,127075.00,
,012-2024-RS-000089,12,5/25/2024 11:04,INH,967641,AGT,13,ABC-32-18-O,60267.86,7232.14,67500.00,0.00,67500.00,22500.00,90000.00,
,014-2024-RS-000385,14,5/25/2024 12:02,INH,967644,AGT,13,EFG-6-27-D,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,021-2024-RS-000474,21,5/25/2024 14:19,INH,967797,AGT,13,KLM-34-1-A,2410714.29,289285.71,2700000.00,0.00,2700000.00,900000.00,3600000.00,
,021-2024-RS-000454,21,5/25/2024 16:33,INH,962236,AGT,13,KLM-2-37-A,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,014-2024-RS-000387,14,5/25/2024 16:43,DEF,967652,AGT,13,EFG-6-9-I,113437.5,13612.5,127050.00,0.00,127050.00,37950.00,165000.00,
,021-2024-RS-000455,21,5/25/2024 16:49,INH,962236,AGT,13,KLM-2-37-B,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000456,21,5/25/2024 16:51,INH,962236,AGT,13,KLM-2-37-C,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000457,21,5/25/2024 16:55,INH,962236,AGT,13,KLM-2-38-A,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000458,21,5/25/2024 16:57,INH,962236,AGT,13,KLM-2-38-B,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000459,21,5/25/2024 17:09,INH,962236,AGT,13,KLM-2-38-C,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000460,21,5/25/2024 17:13,INH,962236,AGT,13,KLM-2-39-A,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000461,21,5/25/2024 17:15,INH,962236,AGT,13,KLM-2-39-B,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000462,21,5/25/2024 17:18,INH,962236,AGT,13,KLM-2-39-C,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000463,21,5/25/2024 17:31,INH,962236,AGT,13,KLM-2-40-A,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000464,21,5/25/2024 17:33,INH,962236,AGT,13,KLM-2-40-B,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000465,21,5/25/2024 17:36,INH,962236,AGT,13,KLM-2-40-C,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000466,21,5/25/2024 17:38,INH,962236,AGT,13,KLM-2-41-A,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000467,21,5/25/2024 17:40,INH,962236,AGT,13,KLM-2-41-B,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000468,21,5/25/2024 17:43,INH,962236,AGT,13,KLM-2-41-C,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000469,21,5/25/2024 17:48,INH,962236,AGT,13,KLM-2-42-A,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000470,21,5/25/2024 17:51,INH,962236,AGT,13,KLM-2-42-B,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000471,21,5/25/2024 17:53,INH,962236,AGT,13,KLM-2-42-C,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000472,21,5/25/2024 17:56,INH,962236,AGT,13,KLM-2-43-A,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000473,21,5/25/2024 17:58,INH,962236,AGT,13,KLM-2-43-B,81696.43,9803.57,91500.00,9150.00,82350.00,30500.00,112850.00,
,021-2024-RS-000407,21,5/25/2024 21:23,INH,967691,AGT,13,KLM-2-18-A,81696.43,9803.57,91500.00,6405.00,85095.00,30500.00,115595.00,
,021-2024-RS-000408,21,5/25/2024 21:47,INH,967691,AGT,13,KLM-2-18-B,81696.43,9803.57,91500.00,6405.00,85095.00,30500.00,115595.00,
,021-2024-RS-000409,21,5/25/2024 21:53,INH,967691,AGT,13,KLM-2-18-C,81696.43,9803.57,91500.00,6405.00,85095.00,30500.00,115595.00,
,021-2024-RS-000410,21,5/25/2024 21:58,INH,967691,AGT,13,KLM-1-23-E,87053.57,10446.43,97500.00,6825.00,90675.00,32500.00,123175.00,
,021-2024-RS-000411,21,5/25/2024 22:03,INH,967691,AGT,13,KLM-1-22-J,87053.57,10446.43,97500.00,6825.00,90675.00,32500.00,123175.00,
,021-2024-RS-000412,21,5/25/2024 22:08,INH,967691,AGT,13,KLM-1-22-I,87053.57,10446.43,97500.00,6825.00,90675.00,32500.00,123175.00,
,021-2024-RS-000413,21,5/25/2024 22:20,DEF,967692,AGT,13,KLM-2-17-C,81696.43,9803.57,91500.00,0.00,91500.00,30500.00,122000.00,
,021-2024-RS-000414,21,5/25/2024 22:27,INH,965759,AGT,13,KLM-1-23-I,87053.57,10446.43,97500.00,2925.00,94575.00,32500.00,127075.00,
,021-2024-RS-000415,21,5/25/2024 22:34,INH,965759,AGT,13,KLM-1-23-J,87053.57,10446.43,97500.00,2925.00,94575.00,32500.00,127075.00,
,021-2024-RS-000416,21,5/25/2024 22:42,INH,967691,AGT,13,KLM-1-23-H,87053.57,10446.43,97500.00,6825.00,90675.00,32500.00,123175.00,
,018-2024-RS-000429,18,5/27/2024 16:54,INH,967686,AGT,13,HIJ-16-24-C,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000433,18,5/28/2024 16:02,DEF,967721,AGT,13,HIJ-11-14-P,71651.79,8598.21,80250.00,4012.50,76237.50,26750.00,102987.50,
,014-2024-RS-000388,14,5/28/2024 17:24,INH,967724,AGT,13,EFG-6-1-Q,120312.5,14437.5,134750.00,0.00,134750.00,40250.00,175000.00,
,012-2024-RS-000090,12,5/29/2024 16:38,INH,967742,AGT,13,ABC-15-28-R,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,018-2024-RS-000434,18,5/30/2024 12:23,DEF,967796,AGT,13,HIJ-18-21-M,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000430,18,5/30/2024 14:01,INH,967709,AGT,13,HIJ-17-11-R,77008.93,9241.07,86250.00,0.00,86250.00,28750.00,115000.00,
,018-2024-RS-000431,18,5/30/2024 14:51,DEF,967713,AGT,13,HIJ-11-23-N,77008.93,9241.07,86250.00,0.00,86250.00,28750.00,115000.00,
,018-2024-RS-000432,18,5/30/2024 15:37,INH,967713,AGT,13,HIJ-18-1-N,77008.93,9241.07,86250.00,0.00,86250.00,28750.00,115000.00,
,014-2024-RS-M002715,14,5/31/2024 0:00,DEF,967732,OFC,13,EFG-5C-5-D,1409375,169125,1578500.00,0.00,1578500.00,471500.00,2050000.00,
,021-2024-RS-000480,21,5/31/2024 9:23,INH,967797,AGT,13,KLM-5-6-J,70312.5,8437.5,78750.00,7875.00,70875.00,26250.00,97125.00,
,021-2024-RS-000481,21,5/31/2024 9:28,INH,967797,AGT,13,KLM-5-7-F,70312.5,8437.5,78750.00,7875.00,70875.00,26250.00,97125.00,
,021-2024-RS-000482,21,5/31/2024 9:32,INH,967797,AGT,13,KLM-5-7-G,70312.5,8437.5,78750.00,7875.00,70875.00,26250.00,97125.00,
,021-2024-RS-000484,21,5/31/2024 9:39,INH,967797,AGT,13,KLM-5-7-H,70312.5,8437.5,78750.00,7875.00,70875.00,26250.00,97125.00,
,021-2024-RS-000485,21,5/31/2024 9:41,INH,967797,AGT,13,KLM-5-7-I,70312.5,8437.5,78750.00,7875.00,70875.00,26250.00,97125.00,
,014-2024-RS-000391,14,5/31/2024 11:54,INH,83515,AGT,13,EFG-19-20-F,106562.5,12787.5,119350.00,3580.50,115769.50,35650.00,151419.50,
,014-2024-RS-000396,14,5/31/2024 13:29,DEF,967856,AGT,13,EFG-19-20-O,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000397,14,5/31/2024 13:33,INH,967859,OFCEMP,13,EFG-19-40-O,113437.5,13612.5,127050.00,0.00,127050.00,37950.00,165000.00,
,014-2024-RS-000392,14,5/31/2024 13:55,INH,967804,AGT,13,EFG-19-6-O,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000403,14,5/31/2024 14:19,INH,967879,AGT,13,EFG-19-40-M,113437.5,13612.5,127050.00,25410.00,101640.00,37950.00,139590.00,
,014-2024-RS-000401,14,5/31/2024 14:30,INH,967857,AGT,13,EFG-6-27-H,106562.5,12787.5,119350.00,5967.50,113382.50,35650.00,149032.50,
,018-2024-RS-000436,18,5/31/2024 15:04,INH,967819,AGT,13,HIJ-16-6-B,84375,10125,94500.00,2835.00,91665.00,31500.00,123165.00,
,018-2024-RS-000441,18,5/31/2024 15:29,INH,967865,AGT,13,HIJ-18-23-Q,71651.79,8598.21,80250.00,2407.50,77842.50,26750.00,104592.50,
,018-2024-RS-000442,18,5/31/2024 15:35,INH,967865,AGT,13,HIJ-18-23-R,71651.79,8598.21,80250.00,2407.50,77842.50,26750.00,104592.50,
,018-2024-RS-000443,18,5/31/2024 15:37,DEF,967865,AGT,13,HIJ-18-23-M,71651.79,8598.21,80250.00,2407.50,77842.50,26750.00,104592.50,
,018-2024-RS-000437,18,5/31/2024 15:54,INH,967819,AGT,13,HIJ-16-9-E,84375,10125,94500.00,2835.00,91665.00,31500.00,123165.00,
,018-2024-RS-000438,18,5/31/2024 16:00,INH,967819,AGT,13,HIJ-16-11-D,84375,10125,94500.00,2835.00,91665.00,31500.00,123165.00,
,021-2024-RS-000475,21,5/31/2024 16:00,INH,967869,AGT,13,KLM-8-20-N,66294.64,7955.36,74250.00,0.00,74250.00,24750.00,99000.00,
,014-2024-RS-000393,14,5/31/2024 16:02,INH,967823,AGT,13,EFG-6-18-M,113437.5,13612.5,127050.00,0.00,127050.00,37950.00,165000.00,
,021-2024-RS-000476,21,5/31/2024 16:20,INH,967866,AGT,13,KLM-8-19-K,66294.64,7955.36,74250.00,0.00,74250.00,24750.00,99000.00,
,021-2024-RS-000477,21,5/31/2024 16:26,INH,967867,AGT,13,KLM-8-16-K,66294.64,7955.36,74250.00,0.00,74250.00,24750.00,99000.00,
,018-2024-RS-000439,18,5/31/2024 16:28,INH,967826,AGT,13,HIJ-11-32-I,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,012-2024-RS-000091,12,5/31/2024 16:33,INH,967827,AGT,13,ABC-15-29-R,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,021-2024-RS-000478,21,5/31/2024 16:36,INH,967874,AGT,13,KLM-8-16-O,66294.64,7955.36,74250.00,0.00,74250.00,24750.00,99000.00,
,018-2024-RS-000440,18,5/31/2024 16:54,INH,967832,AGT,13,HIJ-17-20-P,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
